tract2010,town,totalMathAvgScaleScoreZ-CSDE2013,totalReadAvgScaleScoreZ-CSDE2013,collegeZ-ACS0812,publicassistZ-ACS0812,povertyZ-ACS0812,unemploymentZ-ACS0812,owneroccupiedZ-ACS0812,vacancyZ-ACS0812,employment_access_index-LAIv2,job_diversity_index-LAIv2,jobchangeZ-ACS0812,crimeZ-UCR2010,index2014,level2014
3513,Waterbury,-0.887143155,-1.140728423,-1.108909484,-0.640598962,-0.244141966,-0.404457533,-0.044353171,0.253835317,0.013107445,0.248396838,-0.509398089,-1.231543879,-0.474661255,Very Low
3514,Waterbury,-0.887143155,-1.140728423,-1.632845617,-1.773168593,-1.139011209,-0.336268062,-1.380657187,-1.826335675,0.128258219,0.669015669,-0.509398089,-1.231543879,-0.921652167,Very Low
3515,Waterbury,-0.887143155,-1.140728423,-0.960676829,-0.843304936,0.147582485,-0.044305783,-0.308845251,-0.005750065,-0.197531025,0.032455183,-0.509398089,-1.231543879,-0.495765814,Very Low
3516.01,Waterbury,-0.887143155,-1.140728423,-0.003789813,-0.453439766,-0.724894102,-0.503632579,-0.578139044,0.069021722,0.198412698,1.413070714,-0.509398089,-1.231543879,-0.362683643,Low
3516.02,Waterbury,-0.887143155,-1.140728423,-0.583184449,0.042282395,-0.112092775,-0.353600481,0.15271492,0.210832443,-0.143035093,0.983298209,-0.509398089,-1.231543879,-0.297633198,Low
3517,Waterbury,-0.887143155,-1.140728423,-1.596634936,-1.915636694,-2.111278858,-0.995124486,-1.582021689,-1.475172793,0.404238668,1.569859031,-0.509398089,-1.231543879,-0.955882108,Very Low
3518,Waterbury,-0.887143155,-1.140728423,-0.492882196,0.03381475,-0.001382906,0.209476891,0.057523666,-0.528575565,0.084633126,2.50583995,-0.509398089,-1.231543879,-0.158363819,Low
3519,Waterbury,-0.887143155,-1.140728423,0.225175194,0.321244177,0.491449587,-0.563651442,0.488897693,0.603197328,-0.269018395,0.93245366,-0.509398089,-1.231543879,-0.128255479,Low
3520,Waterbury,-0.887143155,-1.140728423,-0.043917531,0.513099451,0.116345291,0.282858535,0.711949279,0.718929138,0.037170409,2.020720138,-0.509398089,-1.231543879,0.04902843,Moderate
3521,Waterbury,-0.887143155,-1.140728423,-0.854753233,-0.571061343,0.165828969,-0.268049439,-0.223697484,-0.189321329,-0.212480871,0.962468795,-0.509398089,-1.231543879,-0.41332329,Very Low
3522,Waterbury,-0.887143155,-1.140728423,-1.493567857,-2.334852608,-1.912430676,-0.95567681,-1.426328141,0.274550094,-0.171787692,0.796523864,-0.509398089,-1.231543879,-0.916031948,Very Low
3523,Waterbury,-0.887143155,-1.140728423,-1.303602903,-0.911759581,-0.664622679,-0.876058357,-0.960158506,0.020902542,-0.344764769,0.278713295,-0.509398089,-1.231543879,-0.710847042,Very Low
3524,Waterbury,-0.887143155,-1.140728423,-0.972091492,-0.86960974,-0.385417747,-0.055494123,-0.450686897,-0.483418838,-0.586816369,-0.223663659,-0.509398089,-1.231543879,-0.649667701,Very Low
3525,Waterbury,-0.887143155,-1.140728423,-0.525124119,-0.201921885,0.072794769,0.001321789,0.069013529,0.58782951,-0.351623034,0.056195261,-0.509398089,-1.231543879,-0.338360644,Low
3526,Waterbury,-0.887143155,-1.140728423,-1.035022108,-0.577367792,-0.324420741,-0.298939711,-0.317572986,0.201746823,-0.252792687,-0.135156046,-0.509398089,-1.231543879,-0.542361566,Very Low
3527.01,Waterbury,-0.887143155,-1.140728423,-0.786810882,-0.397626701,-0.353709855,-0.154163284,-1.454802697,0.332032475,-0.352464912,-0.295446072,-0.509398089,-1.231543879,-0.602650456,Very Low
3527.02,Waterbury,-0.887143155,-1.140728423,-0.972674313,-0.03910305,0.314599204,0.480284351,-0.261379267,-0.040119708,-0.27172067,-0.211690469,-0.509398089,-1.231543879,-0.397551456,Low
3528,Waterbury,-0.887143155,-1.140728423,-0.622251962,-0.84727235,-0.62582232,0.045851528,-0.440252156,0.030358891,-0.334986004,-0.282991209,-0.509398089,-1.231543879,-0.570514927,Very Low
3601,Watertown,-0.12474286,0.170711153,0.692453284,0.417367379,0.295210521,0.482981279,0.757584214,-0.238630902,-0.64331846,0.090938997,0.094157888,0.358418143,0.19609422,Moderate
3602,Watertown,-0.12474286,0.170711153,0.711811509,0.616436417,0.687497057,0.599491628,1.023164981,0.780234051,-0.755478724,-0.019165228,0.094157888,0.358418143,0.345211335,High
3603,Watertown,-0.12474286,0.170711153,-0.551157256,0.419049769,0.323604667,0.441094861,0.521689502,0.267408707,-0.519306767,-0.009247759,0.094157888,0.358418143,0.115973337,Moderate
3604,Watertown,-0.12474286,0.170711153,-0.347666487,0.308533232,0.694827056,0.313502863,0.455125747,0.446635885,-0.476569879,0.206049144,0.094157888,0.358418143,0.174915157,Moderate
3611,Wolcott,0.46520975,1.030310202,0.11609328,0.533026509,0.676713683,0.240970154,0.786277332,0.892424359,-0.546861586,-0.320012936,-1.182524636,0.544499906,0.269677168,High
3612,Wolcott,0.46520975,1.030310202,-0.195214364,0.355160389,0.636126953,0.966517673,0.917244838,0.742434567,-0.60229933,-0.268800603,-1.182524636,0.544499906,0.284055445,High
3613,Wolcott,0.46520975,1.030310202,-0.201159204,0.451649417,0.539186634,-0.013774105,0.83482794,0.387639267,-0.667021585,-0.352559841,-1.182524636,0.544499906,0.153023645,Moderate
3614.01,New Haven,-1.508862444,-1.471343442,1.345392875,0.341740517,-2.170630935,0.73753233,-2.377776415,-0.320973185,3.013349816,4.046940704,0.377722367,-2.822374184,-0.067440166,Low
3614.02,New Haven,-1.508862444,-1.471343442,1.394148671,-0.765449287,-3.79155271,0.202524988,-2.537297706,-3.077854552,2.764087648,3.857621,0.377722367,-2.822374184,-0.614885804,Very Low
3615,West Haven,-0.646624014,-0.589703391,-0.87288475,-0.665210226,-0.407013033,-0.435872873,-0.975339371,-0.278052914,0.786220727,2.331089201,0.390603116,-0.466384134,-0.152430972,Low
3621.01,Woodbury,0.560509787,0.81541044,0.588888073,0.554167315,0.604204481,0.568316697,0.280479616,0.04886893,-0.821100705,-0.33676062,-0.203316067,1.030359681,0.307502302,High
3621.02,Woodbury,0.560509787,0.81541044,0.310782291,0.624487028,0.517779574,0.45873781,0.817028739,-0.155917128,-0.88348287,-0.175591932,-0.203316067,1.030359681,0.30973228,High
4001,Berlin,0.728419376,0.429692918,0.159252276,0.662167048,0.367068575,0.218958683,0.533678013,0.390445709,-0.162016986,-1.133325344,-1.113821622,0.437217948,0.126478049,Moderate
4002,Berlin,0.728419376,0.429692918,0.832350236,0.707275449,0.490475124,0.577744927,1.10033097,0.724972474,-0.444290542,-1.029394922,-1.113821622,0.437217948,0.286747695,High
4003,Berlin,0.728419376,0.429692918,0.637873686,0.590676066,0.505036338,0.705671437,0.873310068,0.670420351,-0.150701788,-0.894486883,-1.113821622,0.437217948,0.284942325,High
4051,Bristol,-0.360723903,-0.650316144,0.010773139,0.373639762,0.351431191,0.631069797,-0.129970433,0.555677372,-0.111626057,0.038873798,0.468440857,0.016540599,0.099484165,Moderate
4052,Bristol,-0.360723903,-0.650316144,-0.923153816,0.408174671,0.276058549,0.611823424,0.426326243,0.500003312,-0.179776541,-0.610423773,0.468440857,0.016540599,-0.001418877,Low
4053,Bristol,-0.360723903,-0.650316144,-0.453747554,0.101431202,0.339427006,-0.001442842,0.221737157,0.715984973,-0.193695294,-0.656839595,0.468440857,0.016540599,-0.037766962,Low
4054.01,Bristol,-0.360723903,-0.650316144,0.258010694,0.680766751,0.63539351,0.812987226,0.812811805,0.539182235,-0.021801929,-1.205309934,0.468440857,0.016540599,0.16549848,Moderate
4054.02,Bristol,-0.360723903,-0.650316144,-0.263015165,0.043983252,0.232395425,0.157872891,-0.537782064,0.137201321,-0.09158111,-1.003548799,0.468440857,0.016540599,-0.15421107,Low
4055,Bristol,-0.360723903,-0.650316144,-0.482067859,0.098977458,0.124223217,-0.663774177,0.145710589,0.164922248,-0.317834124,-0.105495749,0.468440857,0.016540599,-0.130116416,Low
4056,Bristol,-0.360723903,-0.650316144,-1.001493132,-0.394471046,0.125993988,-0.65101975,-0.21853374,0.370222887,-0.423681296,0.217889501,0.468440857,0.016540599,-0.208429265,Low
4057,Bristol,-0.360723903,-0.650316144,-0.856237122,-1.135543064,-0.706176694,-1.269020526,-0.396186295,-1.206999189,-0.457827128,0.201695236,0.468440857,0.016540599,-0.529362781,Very Low
4058,Bristol,-0.360723903,-0.650316144,0.448343772,0.428408414,0.514080767,0.616487038,0.616644093,0.757066176,-0.556643975,-0.108754533,0.468440857,0.016540599,0.18246443,Moderate
4059,Bristol,-0.360723903,-0.650316144,-0.076111218,0.55587237,0.578346132,0.135812418,0.95728846,0.590004121,-0.45207012,-0.217066188,0.468440857,0.016540599,0.128834782,Moderate
4060.01,Bristol,-0.360723903,-0.650316144,-1.404737187,-1.173424752,-0.993568339,-0.551367826,-0.776263734,0.284380676,-0.400351997,-0.361424563,0.468440857,0.016540599,-0.49190136,Very Low
4060.02,Bristol,-0.360723903,-0.650316144,-0.30001479,0.647462766,0.635763082,0.700705427,0.77112789,1.01791176,-0.344013792,-0.413712252,0.468440857,0.016540599,0.182430958,Moderate
4061,Bristol,-0.360723903,-0.650316144,-1.066128034,-1.491638986,-1.134878071,-0.835120974,-2.150200079,-0.881668414,-0.192572619,0.175023757,0.468440857,0.016540599,-0.675270168,Very Low
4101.01,Burlington,0.651271727,0.782348938,0.724244242,0.637056555,0.748302458,1.084063488,0.960366839,0.971130899,-0.75506964,-0.256739083,-4.368576872,1.144257716,0.193554772,Moderate
4101.02,Burlington,0.651271727,0.782348938,0.875372565,0.480598602,0.360414261,0.906999483,0.867842081,0.670076326,-0.815511458,-0.244090242,-4.368576872,1.144257716,0.10925026,Moderate
4153,New Britain,-1.658619645,-1.61460995,-1.24481686,-1.562221042,-1.66707432,-3.066606869,-1.773443044,-0.650897719,0.573455681,-0.178292033,0.114867692,-1.261224507,-1.165790218,Very Low
4154,New Britain,-1.658619645,-1.61460995,-1.420012442,-0.562882106,-0.322231854,0.054905861,-0.626947903,0.160765496,0.412050844,-0.622407359,0.114867692,-1.261224507,-0.612195489,Very Low
4155,New Britain,-1.658619645,-1.61460995,-1.0038321,-1.585667702,-1.504510153,-2.524293847,-1.573879042,-0.577315673,0.517081512,-0.168051188,0.114867692,-1.261224507,-1.07000455,Very Low
4156,New Britain,-1.658619645,-1.61460995,-0.847301316,-0.745523147,-0.470851983,-0.782313915,-1.174929241,0.141151959,0.439372864,-0.001623659,0.114867692,-1.261224507,-0.655133737,Very Low
4157,New Britain,-1.658619645,-1.61460995,-0.233926725,-0.589234375,-1.090217375,-1.955228593,-1.025254045,0.238194782,0.37329037,0.154745504,0.114867692,-1.261224507,-0.712268072,Very Low
4158,New Britain,-1.658619645,-1.61460995,-1.064137888,-1.488789716,-0.750740443,0.464862914,-1.143624456,-1.33172179,0.366385349,0.233776213,0.114867692,-1.261224507,-0.761131352,Very Low
4159,New Britain,-1.658619645,-1.61460995,-1.780311288,-1.785467222,-2.527092788,-2.974906645,-2.018099733,-0.712010417,0.516336486,0.190788281,0.114867692,-1.261224507,-1.292529145,Very Low
4160,New Britain,-1.658619645,-1.61460995,-1.349846049,-0.4478085,-0.752770068,-1.728971185,-1.468098008,-0.399211852,0.470950799,0.103489947,0.114867692,-1.261224507,-0.832654277,Very Low
4161,New Britain,-1.658619645,-1.61460995,-1.655639478,-2.124652538,-1.478396038,-1.70728318,-1.887995283,-0.858345813,0.53749905,0.071887865,0.114867692,-1.261224507,-1.126875986,Very Low
4162,New Britain,-1.658619645,-1.61460995,-1.985901004,-1.663160448,-2.173172586,-1.288020753,-2.084638136,0.004310999,0.50894266,-0.006425311,0.114867692,-1.261224507,-1.092304249,Very Low
4163,New Britain,-1.658619645,-1.61460995,-1.490437237,-2.095295553,-1.854857898,-1.331883798,-1.073841362,-0.352534146,0.458943366,-0.215977146,0.114867692,-1.261224507,-1.031289182,Very Low
4164,New Britain,-1.658619645,-1.61460995,0.092839251,0.797780341,0.581231114,0.600191538,0.750798267,0.470064763,0.008497261,-0.005605507,0.114867692,-1.261224507,-0.093649115,Low
4165,New Britain,-1.658619645,-1.61460995,-1.560850583,-0.608461096,-0.207096211,-1.344866823,-0.461814447,0.273339522,0.109622392,-0.257382194,0.114867692,-1.261224507,-0.706424654,Very Low
4166,New Britain,-1.658619645,-1.61460995,-1.343157284,-1.814151599,-1.526183797,-1.827721045,-1.837388849,-0.120135211,0.325345207,0.085479534,0.114867692,-1.261224507,-1.039791621,Very Low
4167,New Britain,-1.658619645,-1.61460995,-1.01539999,-0.421271907,-0.521868998,-0.199815117,-0.525582403,-0.341020781,0.184951529,-0.201910083,0.114867692,-1.261224507,-0.621792013,Very Low
4168,New Britain,-1.658619645,-1.61460995,-0.511771921,-0.025162845,-0.057682041,0.570202222,-0.498695006,-0.92105084,0.390565638,0.079814434,0.114867692,-1.261224507,-0.449447231,Very Low
4171,New Britain,-1.658619645,-1.61460995,-1.687049254,-2.799497874,-2.69856432,-3.040327436,-2.412900462,-0.931258737,0.58553403,0.003895119,0.114867692,-1.261224507,-1.449979612,Very Low
4172,New Britain,-1.658619645,-1.61460995,-0.21319484,0.572693091,-1.044287344,0.895222529,-0.852423526,0.612800223,0.329889954,-0.122822239,0.114867692,-1.261224507,-0.353475714,Low
4173,New Britain,-1.658619645,-1.61460995,1.97625047,0.825393556,-7.445821122,1.457065423,-2.610589973,-9.578489956,0.338599752,-0.09824419,0.114867692,-1.261224507,-1.629618538,Very Low
4174,New Britain,-1.658619645,-1.61460995,0.820905851,0.609676039,-0.257012657,0.355894359,-0.603120667,-0.134666131,0.578141148,-0.32948257,0.114867692,-1.261224507,-0.281604253,Low
4175,New Britain,-1.658619645,-1.61460995,-0.267617635,0.390709082,0.137070844,0.304985821,0.142335477,0.65516531,0.435611773,-0.185140789,0.114867692,-1.261224507,-0.233872211,Low
4204,Plainville,0.388062101,0.093567648,-0.255126239,0.300168299,0.112013409,0.20089296,0.921271209,0.236929891,-0.11791931,-0.731225091,0.742860526,-0.698191429,0.099441998,Moderate
4205,Plainville,0.388062101,0.093567648,0.20916874,-0.018894422,0.261986409,0.501355602,-0.117129662,0.505556246,-0.032717733,-1.089539514,0.742860526,-0.698191429,0.062173709,Moderate
4206,Plainville,0.388062101,0.093567648,-0.445774651,0.331824433,0.160615163,0.453211886,0.298846514,0.632608245,-0.067698214,-0.834139191,0.742860526,-0.698191429,0.087982753,Moderate
4207,Plainville,0.388062101,0.093567648,-0.262866776,0.269056174,0.501089707,0.527019296,0.941432996,0.601194277,-0.131399636,-0.755122949,0.742860526,-0.698191429,0.184725161,Moderate
4253,Plymouth,0.097623893,0.358059664,-0.134890965,0.401648767,0.374252904,0.076158779,0.861353003,0.648945566,-0.796108062,-0.473850908,-1.134917686,0.121871975,0.033345578,Moderate
4254,Plymouth,0.097623893,0.358059664,-0.192638655,0.54190426,0.677210592,0.593407708,0.798252591,0.038020636,-0.763345264,-0.364379202,-1.134917686,0.121871975,0.064255876,Moderate
4255,Plymouth,0.097623893,0.358059664,-0.107876923,0.51809481,0.15473025,-0.231138053,0.428310466,-0.058895932,-0.707914406,-0.257251222,-1.134917686,0.121871975,-0.068275264,Low
4256,Norfolk,-0.41064297,0.159690652,0.328211749,0.548948896,0.336887637,0.308748057,0.321718087,-1.93066707,-1.049954988,-0.300427238,-1.40445868,1.044374515,-0.170630946,Low
4301,Southington,1.263914822,0.826430941,0.626742631,0.369024142,0.245083471,-0.086179797,-0.203546063,0.302852403,-0.322231338,-0.184056474,-0.815443905,0.463443786,0.207169551,Moderate
4302.01,Southington,1.263914822,0.826430941,0.342055847,0.651888828,0.504812164,0.406255592,0.56541575,0.424472795,-0.278501878,-0.977652409,-0.815443905,0.463443786,0.281424361,High
4302.02,Southington,1.263914822,0.826430941,0.65476678,0.661763308,0.667171258,0.978146975,1.151661786,0.900610227,-0.447311507,-0.759691094,-0.815443905,0.463443786,0.462121948,Very High
4302.03,Southington,1.263914822,0.826430941,0.244625645,0.66148719,0.68568102,0.56081394,0.922197743,0.6528937,-0.409812523,-0.460586728,-0.815443905,0.463443786,0.382970469,High
4303.01,Southington,1.263914822,0.826430941,0.809616384,0.825393556,0.838352915,0.712519873,1.007714359,0.783241343,-0.537098005,-0.610593319,-0.815443905,0.463443786,0.463957729,Very High
4303.02,Southington,1.263914822,0.826430941,0.511735261,0.576718327,0.650107123,1.093010837,0.766871877,0.770918074,-0.478364161,-0.504912442,-0.815443905,0.463443786,0.427035878,High
4304,Southington,1.263914822,0.826430941,0.077703063,0.287246684,0.173605771,0.094007984,0.383634593,0.15793007,-0.466692571,-0.529592007,-0.815443905,0.463443786,0.159682436,Moderate
4305,Southington,1.263914822,0.826430941,0.46999096,0.744640554,0.876256144,0.371063566,0.992418578,0.851588884,-0.486285309,-0.287481223,-0.815443905,0.463443786,0.439211483,Very High
4306.01,Southington,1.263914822,0.826430941,-0.017921749,0.002992854,0.374317,0.237862777,0.659906707,0.911656569,-0.330195219,-0.820499003,-0.815443905,0.463443786,0.229705465,Moderate
4306.02,Southington,1.263914822,0.826430941,0.213344592,0.265007739,0.489312479,-0.098580238,0.701546565,1.034948598,-0.310814212,-0.295969884,-0.815443905,0.463443786,0.31142844,High
4601,Farmington,0.968938517,1.16806646,1.118479736,0.700216464,0.701140923,0.861565768,0.723138192,0.088359089,0.631438903,0.079622656,-0.849026356,-0.167981922,0.501996536,Very High
4602.02,Farmington,0.968938517,1.16806646,1.260833279,0.792141704,0.698796017,1.332494622,0.209507853,0.846415951,-0.030847384,0.099803334,-0.849026356,-0.167981922,0.527428506,Very High
4602.03,Farmington,0.968938517,1.16806646,1.58383289,0.728569539,0.134622084,0.808448864,-0.131993723,0.224497924,-0.253066047,0.187786183,-0.849026356,-0.167981922,0.366891201,High
4602.04,Farmington,0.968938517,1.16806646,0.624542926,0.749292717,0.272348749,0.47965596,0.523596503,0.554579088,-0.197294916,-0.258054873,-0.849026356,-0.167981922,0.322388571,High
4603.01,Farmington,0.968938517,1.16806646,1.088883657,0.497138851,0.427127995,0.672774867,0.617118569,1.102766097,-0.355654535,0.889733609,-0.849026356,-0.167981922,0.504990484,Very High
4603.02,Farmington,0.968938517,1.16806646,0.660050341,0.634608069,0.66162115,0.96694737,0.485563892,0.079252452,-0.535548137,0.512674274,-0.849026356,-0.167981922,0.382097176,High
4621.01,Avon,0.996167099,1.917460503,1.465783328,0.782407579,0.622314859,0.798215842,0.943517133,0.842640982,-0.595137666,-0.103151393,0.770580807,0.896582841,0.77811516,Very High
4621.02,Avon,0.996167099,1.917460503,1.639803296,0.686852463,0.449196477,0.050031127,0.915903914,0.865056559,-0.734933801,-0.379627052,0.770580807,0.896582841,0.672756186,Very High
4622.01,Avon,0.996167099,1.917460503,1.416262035,0.74893214,0.360258547,0.411692481,0.646870398,1.102766097,-0.36336167,-0.318501919,0.770580807,0.896582841,0.71547578,Very High
4622.02,Avon,0.996167099,1.917460503,1.39398019,0.670384651,0.561694807,0.091561701,0.081238864,0.095879693,-0.427908688,-0.115789726,0.770580807,0.896582841,0.577652729,Very High
4641.01,Canton,1.667805455,1.349904721,0.998220855,0.558692389,0.738240934,0.689560324,1.097193241,0.629390253,-0.842497778,-0.566577629,0.203049836,0.820455148,0.611953146,Very High
4641.02,Canton,1.667805455,1.349904721,0.704615006,0.517001229,0.434277724,0.580747191,0.370058104,0.018198061,-0.698490799,-0.562734858,0.203049836,0.820455148,0.450407235,Very High
4661.01,Simsbury,1.313833889,1.256230465,1.330527119,0.740175742,0.633249572,1.075163745,0.963919562,0.49316085,-0.564824819,-0.097401914,-1.26098478,1.056334817,0.578282021,Very High
4661.02,Simsbury,1.313833889,1.256230465,1.449842207,0.716473029,0.804723286,0.836976067,0.836240404,0.779716525,-0.436877303,-0.323562422,-1.26098478,1.056334817,0.585745515,Very High
4662.01,Simsbury,1.313833889,1.256230465,1.416958767,0.55318032,0.233550364,0.240857975,0.381372459,0.862609376,-0.749255177,-0.390647817,-1.26098478,1.056334817,0.409503388,High
4662.02,Simsbury,1.313833889,1.256230465,1.545100916,0.738120844,0.821323058,1.172146192,0.97519184,0.419321925,-0.753815039,-0.27308728,-1.26098478,1.056334817,0.584143071,Very High
4663,Simsbury,1.313833889,1.256230465,1.442803978,0.791985775,0.732086007,0.370186935,0.822480042,0.524620972,-0.63790615,-0.083709429,-1.26098478,1.056334817,0.52733021,Very High
4664,Simsbury,1.313833889,1.256230465,1.208505394,0.744128811,0.791180858,-0.130861607,0.564135911,1.032096161,-0.639774141,-0.332819682,-1.26098478,1.056334817,0.466833841,Very High
4681.01,Granby,1.322910083,1.283781717,0.973840492,0.644525056,0.847610047,0.788008481,0.919401604,1.002516463,-0.93542225,-0.536093334,0.449791767,0.932836744,0.641142239,Very High
4681.02,Granby,1.322910083,1.283781717,0.648838805,0.607622967,0.756639878,1.087829926,0.77795015,0.475263396,-0.796875617,-0.330676871,0.449791767,0.932836744,0.601326079,Very High
4701,East Granby,0.742033667,0.231323906,0.632041558,0.617924803,0.600168085,0.994491554,0.474014018,0.777833102,-0.645745276,-0.109196948,1.258075932,0.927639271,0.541716973,Very High
4711,Bloomfield,0.365371616,0.920105196,-0.666377503,-0.186632959,0.361226476,-0.719451953,0.640831627,-0.041654195,0.235138805,0.170967131,1.333402606,-0.230675676,0.181854264,Moderate
4712,Bloomfield,0.365371616,0.920105196,-0.28972471,0.31032075,0.164187074,-0.709012295,0.359508882,0.739142895,0.226357816,0.264384677,1.333402606,-0.230675676,0.287780736,High
4713,Bloomfield,0.365371616,0.920105196,0.655250555,0.449702833,0.060734544,0.608628671,0.056918174,0.600570209,0.118047452,0.31992787,1.333402606,-0.230675676,0.438165338,Very High
4714,Bloomfield,0.365371616,0.920105196,1.280533621,0.596121515,0.419429121,0.518184463,0.649445045,0.344881176,-0.446110544,-0.203436954,1.333402606,-0.230675676,0.462270932,Very High
4715,Bloomfield,0.365371616,0.920105196,0.668941926,0.357742948,0.275890744,0.194824374,0.139683098,0.206315897,-0.126997602,-0.133967944,1.333402606,-0.230675676,0.330886432,High
4731,Windsor,-0.192814315,-0.264598622,-0.158813824,0.56732271,0.466042875,0.189362402,0.85319139,-0.406021193,-0.009576958,-0.312888479,-0.232225077,0.429464542,0.077370454,Moderate
4734,Windsor,-0.192814315,-0.264598622,0.82388623,0.103164583,0.3216971,0.725069136,0.280368499,-0.381068812,-0.199723663,-0.669987328,-0.232225077,0.429464542,0.061936023,Moderate
4735.01,Windsor,-0.192814315,-0.264598622,0.985536035,0.562788934,0.704563745,0.001101388,1.031007891,0.708188897,-0.141409645,0.214380338,-0.232225077,0.429464542,0.317165343,High
4735.02,Windsor,-0.192814315,-0.264598622,0.310455937,0.332883913,0.857880439,0.687921849,0.960298889,-0.051578254,-0.311968554,0.232390928,-0.232225077,0.429464542,0.229842639,High
4736.01,Windsor,-0.192814315,-0.264598622,0.875901465,0.720300407,0.639153168,1.01776349,0.99366293,0.601336044,-0.402970446,-0.729413168,-0.232225077,0.429464542,0.287963368,High
4736.02,Windsor,-0.192814315,-0.264598622,0.520950173,0.719625868,0.457164032,-0.050480726,-0.590744489,0.276114432,-0.134343036,-0.667190632,-0.232225077,0.429464542,0.022576846,Moderate
4737,Windsor,-0.192814315,-0.264598622,0.091575396,0.135397502,0.541699812,0.248764426,0.310017099,0.682913262,-0.109049045,-0.478372146,-0.232225077,0.429464542,0.096897736,Moderate
4738,Windsor,-0.192814315,-0.264598622,-0.523563902,-0.595473841,-0.411481844,0.208331034,-0.479569996,0.666698667,0.170851044,-0.529148307,-0.232225077,0.429464542,-0.146127551,Low
4761,Windsor Locks,-0.338033418,-0.490518885,-0.443844313,0.164823804,-0.153193542,-0.525624784,0.383989475,0.729163169,-0.3448408,-0.757063026,-1.013297494,0.146018823,-0.220201749,Low
4762,Windsor Locks,-0.338033418,-0.490518885,-0.102684528,0.825393556,0.604454903,0.042031812,0.921179385,0.798562931,-0.297148884,-0.697027593,-1.013297494,0.146018823,0.033244217,Moderate
4763,Windsor Locks,-0.338033418,-0.490518885,-0.61819408,0.333616571,0.279433472,0.656940678,0.472170012,0.419797571,-0.286076408,-0.683642015,-1.013297494,0.146018823,-0.093482098,Low
4771.01,Suffield,0.624043145,0.732756685,1.017421125,0.748427082,0.664247635,0.547199835,0.601241884,0.381396281,-0.743788558,-0.471422894,0.19195659,1.06341561,0.446407868,Very High
4771.02,Suffield,0.624043145,0.732756685,-0.123981305,0.757205119,0.681703033,0.281015868,0.671129381,1.102766097,-0.636748199,-0.697775407,0.19195659,1.06341561,0.387290552,High
4772,Suffield,0.624043145,0.732756685,0.423586025,0.320222354,0.8347511,-0.313829746,1.038397027,1.023967309,-0.871503398,-0.523715763,0.19195659,1.06341561,0.378670578,High
4803,Enfield,0.801028928,0.341528913,-0.396434635,0.691123536,0.72366098,-0.527675037,0.786332556,0.448277368,-0.404176402,-0.117767282,-0.473181679,0.237555495,0.175856062,Moderate
4804,Enfield,0.801028928,0.341528913,-0.084699625,0.492627943,0.616500156,0.186833756,1.03587516,0.801556643,-0.308573466,-0.324745576,-0.473181679,0.237555495,0.276858887,High
4805,Enfield,0.801028928,0.341528913,-0.09755753,0.623664829,0.45717725,0.464252793,0.470376557,0.992324749,-0.382136004,-0.407009491,-0.473181679,0.237555495,0.252335401,High
4806,Enfield,0.801028928,0.341528913,-1.104555512,-0.021322011,-0.739782717,-1.542701743,-1.516175911,-0.113253823,-0.468370334,-0.569477284,-0.473181679,0.237555495,-0.43072564,Very Low
4807,Enfield,0.801028928,0.341528913,0.038281603,-0.381789527,-0.198266954,0.951210908,-0.463280407,0.129444539,-0.444654383,-0.70116618,-0.473181679,0.237555495,-0.013607395,Low
4808,Enfield,0.801028928,0.341528913,-0.212540326,0.517797424,0.262539214,0.928044113,0.651166486,0.937996476,-0.484305342,-0.848595502,-0.473181679,0.237555495,0.221586183,Moderate
4809,Enfield,0.801028928,0.341528913,-1.174562908,0.620674899,0.706884375,-0.351378376,0.629013628,0.594415248,-0.698796758,-0.838802286,-0.473181679,0.237555495,0.032864956,Moderate
4810,Enfield,0.801028928,0.341528913,0.135967191,0.784750145,0.918393244,1.281802166,1.078201157,0.912743751,-0.782189773,-0.804928133,-0.473181679,0.237555495,0.36930595,High
4811,Enfield,0.801028928,0.341528913,-0.491840342,0.451419317,0.276258676,0.388524311,0.896948584,1.045790096,-0.576284556,-0.955732141,-0.473181679,0.237555495,0.161834633,Moderate
4812,Enfield,0.801028928,0.341528913,0.087165385,0.687771999,0.562927598,0.333801657,0.474545911,0.313590061,-0.603339957,-0.986006931,-0.473181679,0.237555495,0.148115615,Moderate
4813,Enfield,0.801028928,0.341528913,-0.130305973,0.441532053,0.559381303,0.406862199,0.873611619,0.059965645,-0.619078184,-0.90471715,-0.473181679,0.237555495,0.132848597,Moderate
4841,East Windsor,-0.837224088,-0.148883366,-0.642648988,0.068083699,0.556290522,-0.249786443,-0.023184376,0.454628116,-0.549625617,-0.810376106,1.098701528,-0.295362813,-0.114948994,Low
4842,East Windsor,-0.837224088,-0.148883366,-0.044720611,0.123006728,0.355965381,-0.135834191,-0.082660467,0.088581726,-0.774439459,-0.717061996,1.098701528,-0.295362813,-0.114160969,Low
4871,South Windsor,0.996167099,0.99173845,0.61844481,0.601612456,0.371336194,0.439256557,1.050766362,0.907478414,-0.565545824,-0.771968749,0.19952001,0.565375403,0.450348432,Very High
4872.01,South Windsor,0.996167099,0.99173845,0.587412919,0.626899536,0.421910501,-0.074581891,0.907691841,0.554375031,-0.397370398,-0.571583608,0.19952001,0.565375403,0.400629574,High
